source,target,weight
8590612,8590712,360.0
8590612,8590752,1200.0
8590612,8590785,1080.0
8590612,8591065,570.0
8590613,8590613,1200.0
8590613,8590648,300.0
8590613,8590711,180.0
8590614,8590614,1200.0
8590614,8590615,660.0
8590614,8590617,1200.0
8590614,8590618,1200.0
8590614,8591136,1020.0
8590614,8591829,1200.0
8590615,8590615,1200.0
8590615,8590616,180.0
8590615,8590617,750.0
8590615,8590618,675.0
8590615,8591829,840.0
8590616,8590616,1200.0
8590616,8590618,820.0
8590616,8590737,840.0
8590616,8590738,1200.0
8590617,8590617,1200.0
8590617,8590618,150.0
8590617,8590725,660.0
8590617,8590726,660.0
8590617,8590786,660.0
8590617,8591829,1200.0
8590618,8590618,1200.0
8590618,8590725,870.0
8590618,8590726,840.0
8590618,8590737,150.0
8590618,8590786,840.0
8590618,8590790,780.0
8590618,8590914,210.0
8590619,8590619,1200.0
8590619,8590800,240.0
8590619,8590801,840.0
8590619,8590839,1200.0
8590619,8590840,1200.0
8590619,8590843,1200.0
8590619,8590846,1200.0
8590620,8590620,1200.0
8590620,8590621,1200.0
8590620,8590622,675.0
8590620,8590626,645.0
8590620,8590629,1200.0
8590620,8590631,660.0
8590620,8590633,1200.0
8590620,8590634,1200.0
8590620,8590742,1200.0
8590620,8590762,1200.0
8590620,8591124,1200.0
8590621,8590621,1200.0
8590621,8590622,1200.0
8590621,8590626,1200.0
8590621,8590629,630.0
8590621,8590633,1200.0
8590621,8590634,1200.0
8590621,8590742,1200.0
8590621,8590762,1200.0
8590621,8591124,1200.0
8590621,8591830,1200.0
8590621,8594185,1200.0
8590622,8590622,1200.0
8590622,8590623,630.0
8590622,8590626,820.0
8590622,8590628,840.0
8590622,8590629,1200.0
8590622,8590631,1200.0
8590622,8590633,1200.0
8590622,8590634,1200.0
8590622,8590742,1200.0
8590622,8590762,1200.0
8590623,8590623,1200.0
8590623,8590626,1200.0
8590623,8590628,1200.0
8590623,8590629,1200.0
8590623,8590631,1200.0
8590623,8590632,270.0
8590623,8590634,1200.0
8590623,8590740,1200.0
8590623,8590741,1200.0
8590623,8590742,1200.0
8590623,8590743,1200.0
8590623,8590748,1200.0
8590623,8594553,1200.0
8590626,8590626,1200.0
8590626,8590628,1200.0
8590626,8590629,1200.0
8590626,8590633,840.0
8590626,8590634,1200.0
8590626,8590742,1200.0
8590626,8590762,180.0
8590626,8591124,1200.0
8590626,8591128,1200.0
8590626,8591830,1200.0
8590626,8594185,1200.0
8590628,8590628,1200.0
8590628,8590631,1200.0
8590628,8590632,1200.0
8590628,8590633,180.0
8590628,8590634,1200.0
8590628,8590740,1200.0
8590628,8590741,1200.0
8590628,8590742,1200.0
8590628,8590743,1200.0
8590628,8590748,1200.0
8590628,8594553,1200.0
8590629,8590629,1200.0
8590629,8590631,645.0
8590629,8590633,1200.0
8590629,8590634,1200.0
8590629,8590742,1200.0
8590629,8590762,1200.0
8590631,8590631,1200.0
8590631,8590740,450.0
8590631,8590742,1200.0
8590631,8590743,840.0
8590631,8590762,1200.0
8590631,8591063,540.0
8590631,8594553,1200.0
8590632,8590632,1200.0
8590632,8590740,1200.0
8590632,8590741,820.0
8590632,8590745,1200.0
8590632,8590746,1200.0
8590632,8590747,1200.0
8590632,8590748,1200.0
8590632,8590750,1200.0
8590632,8590889,1200.0
8590633,8590633,1200.0
8590633,8590634,630.0
8590633,8590742,1200.0
8590633,8591124,1200.0
8590633,8591128,1200.0
8590633,8591225,1200.0
8590633,8591294,1200.0
8590633,8591297,1200.0
8590633,8591318,1200.0
8590633,8591830,1200.0
8590633,8594185,1200.0
8590634,8590634,1200.0
8590634,8590742,1200.0
8590634,8591063,480.0
8590634,8591128,1200.0
8590634,8591297,1200.0
8590634,8591830,1200.0
8590634,8594185,1200.0
8590635,8590635,1200.0
8590635,8591065,270.0
8590635,8591087,420.0
8590635,8591831,1200.0
8590636,8590636,1200.0
8590636,8590637,645.0
8590636,8590638,1200.0
8590636,8590639,1200.0
8590636,8590640,1200.0
8590636,8590721,1200.0
8590637,8590637,1200.0
8590637,8590638,180.0
8590637,8590639,120.0
8590638,8590638,1200.0
8590638,8590639,1200.0
8590638,8590640,820.0
8590638,8590721,1200.0
8590639,8590639,1200.0
8590639,8590640,1200.0
8590639,8590720,675.0
8590639,8590721,1200.0
8590640,8590640,1200.0
8590640,8590720,240.0
8590640,8590721,1200.0
8590641,8590641,1200.0
8590641,8590643,820.0
8590641,8590644,1200.0
8590641,8590645,1200.0
8590641,8590647,1200.0
8590641,8595723,1200.0
8590642,8590642,1200.0
8590642,8590646,630.0
8590643,8590643,1200.0
8590643,8590644,120.0
8590643,8590645,1200.0
8590643,8590647,1200.0
8590643,8595723,1200.0
8590644,8590644,1200.0
8590644,8590645,840.0
8590645,8590645,1200.0
8590645,8590647,1000.0
8590645,8595723,1200.0
8590646,8590646,1200.0
8590646,8590647,360.0
8590647,8590647,1200.0
8590647,8595723,1000.0
8590648,8590648,1200.0
8590648,8590711,600.0
8590651,8590651,1200.0
8590651,8590652,240.0
8590651,8590653,240.0
8590651,8590659,1200.0
8590651,8590660,1200.0
8590651,8590661,1200.0
8590651,8590663,1200.0
8590651,8593250,540.0
8590651,8594182,1200.0
8590652,8590652,1200.0
8590652,8590653,660.0
8590652,8590658,1200.0
8590652,8590659,1200.0
8590652,8590661,1200.0
8590652,8590663,1200.0
8590652,8595412,1200.0
8590653,8590653,1200.0
8590653,8590654,90.0
8590653,8590656,1200.0
8590653,8590657,660.0
8590653,8590658,1200.0
8590653,8595412,1200.0
8590654,8590654,1200.0
8590654,8590656,630.0
8590654,8590657,1200.0
8590654,8590658,180.0
8590655,8590655,1200.0
8590655,8594182,1200.0
8590656,8590656,1200.0
8590656,8590657,1200.0
8590656,8590658,120.0
8590656,8595412,1200.0
8590657,8590657,1200.0
8590657,8590658,210.0
8590657,8590661,300.0
8590657,8595412,1200.0
8590658,8590658,1200.0
8590658,8590659,630.0
8590658,8590661,1200.0
8590658,8590663,1200.0
8590658,8595412,1200.0
8590659,8590659,1200.0
8590659,8590660,820.0
8590659,8590661,1200.0
8590659,8590663,1200.0
8590659,8590872,960.0
8590659,8595412,120.0
8590660,8590660,1200.0
8590660,8590661,1200.0
8590660,8590663,1200.0
8590660,8590872,960.0
8590660,8594182,1000.0
8590660,8595412,120.0
8590661,8590661,1200.0
8590661,8590663,630.0
8590661,8595412,1200.0
8590662,8590662,1200.0
8590662,8593250,630.0
8590662,8595405,1200.0
8590663,8590663,1200.0
8590668,8590668,1200.0
8590668,8590669,630.0
8590669,8590669,1200.0
8590669,8590705,300.0
8590669,8591109,900.0
8590670,8590670,1200.0
8590670,8590671,1200.0
8590670,8590673,765.0
8590670,8590675,1200.0
8590670,8590678,1200.0
8590670,8590679,1200.0
8590670,8590680,1200.0
8590670,8590682,1200.0
8590670,8590685,1200.0
8590670,8590686,1200.0
8590670,8590689,1200.0
8590670,8590690,1200.0
8590670,8590691,1200.0
8590670,8594252,1200.0
8590671,8590671,1200.0
8590671,8590673,1200.0
8590671,8590674,1200.0
8590671,8590675,1200.0
8590671,8590677,240.0
8590671,8590678,1200.0
8590671,8590680,1200.0
8590671,8590681,1200.0
8590671,8590685,1200.0
8590671,8590686,1200.0
8590671,8590688,1200.0
8590671,8590689,1200.0
8590671,8590690,1200.0
8590671,8590691,1200.0
8590672,8590672,1200.0
8590672,8590673,600.0
8590672,8590675,1200.0
8590672,8590677,1200.0
8590672,8590679,1200.0
8590672,8590680,1200.0
8590672,8590682,1200.0
8590672,8590683,1200.0
8590672,8590684,1200.0
8590672,8590685,1200.0
8590672,8590686,1200.0
8590672,8590691,1200.0
8590672,8590692,1200.0
8590672,8591286,1200.0
8590672,8591378,1200.0
8590672,8594252,1200.0
8590672,8594253,1200.0
8590672,8594254,1200.0
8590673,8590673,1200.0
8590673,8590674,1200.0
8590673,8590675,735.0
8590673,8590680,940.0
8590673,8590681,1200.0
8590673,8590682,1200.0
8590673,8590683,1200.0
8590673,8590684,1200.0
8590673,8590685,1200.0
8590673,8590686,1200.0
8590673,8590688,1200.0
8590673,8590689,1200.0
8590673,8590690,1200.0
8590673,8590691,1200.0
8590673,8594252,1200.0
8590674,8590674,1200.0
8590674,8590675,940.0
8590674,8590680,1200.0
8590674,8590681,630.0
8590674,8590684,1200.0
8590674,8590685,1200.0
8590674,8590686,1200.0
8590674,8590688,1200.0
8590674,8590689,1200.0
8590674,8590690,1200.0
8590675,8590675,1200.0
8590675,8590678,675.0
8590675,8590679,1200.0
8590675,8590680,820.0
8590675,8590682,1200.0
8590675,8590683,1200.0
8590675,8590684,1200.0
8590675,8590685,1200.0
8590675,8590686,1200.0
8590675,8590688,1200.0
8590675,8590689,1200.0
8590675,8590690,1200.0
8590675,8590691,1200.0
8590675,8594252,1200.0
8590675,8594253,1200.0
8590677,8590677,1200.0
8590677,8590678,300.0
8590677,8590680,1200.0
8590677,8590682,1200.0
8590677,8590683,1200.0
8590677,8590684,1200.0
8590677,8590685,1200.0
8590677,8590686,1200.0
8590677,8590691,1200.0
8590677,8590692,1200.0
8590677,8591286,1200.0
8590677,8591357,1200.0
8590677,8591378,1200.0
8590677,8594252,1200.0
8590677,8594253,1200.0
8590677,8594254,1200.0
8590678,8590678,1200.0
8590678,8590679,690.0
8590678,8590680,690.0
8590678,8590682,1200.0
8590678,8590686,1200.0
8590678,8590688,1200.0
8590678,8590689,1200.0
8590678,8590690,1200.0
8590678,8590691,1200.0
8590678,8594252,1200.0
8590679,8590679,1200.0
8590679,8590680,390.0
8590679,8590682,1200.0
8590679,8590686,1200.0
8590679,8590691,1200.0
8590679,8591081,1830.0
8590679,8591106,420.0
8590679,8594252,1200.0
8590679,8594253,1200.0
8590680,8590680,1200.0
8590680,8590681,735.0
8590680,8590682,1200.0
8590680,8590683,630.0
8590680,8590684,1200.0
8590680,8590685,1200.0
8590680,8590686,1200.0
8590680,8590688,1200.0
8590680,8590689,660.0
8590680,8590690,1200.0
8590680,8590691,1200.0
8590680,8590692,1200.0
8590680,8594252,1200.0
8590680,8594253,1200.0
8590681,8590681,1200.0
8590681,8590682,480.0
8590681,8590684,180.0
8590681,8590686,360.0
8590681,8590688,1200.0
8590681,8590689,1200.0
8590681,8590690,1200.0
8590681,8590773,1200.0
8590681,8590783,1200.0
8590682,8590682,1200.0
8590682,8590683,1200.0
8590682,8590684,1200.0
8590682,8590685,1200.0
8590682,8590686,1200.0
8590682,8590688,420.0
8590682,8590689,1200.0
8590682,8590690,1200.0
8590682,8590691,1200.0
8590682,8590692,1200.0
8590682,8591286,1200.0
8590682,8591378,1200.0
8590682,8594252,1200.0
8590682,8594253,1200.0
8590682,8594254,1200.0
8590683,8590683,1200.0
8590683,8590684,1200.0
8590683,8590685,630.0
8590683,8590686,1200.0
8590683,8590690,1200.0
8590683,8590691,1200.0
8590683,8590692,1200.0
8590683,8591286,1200.0
8590683,8591378,1200.0
8590683,8594252,1200.0
8590683,8594253,1200.0
8590683,8594254,1200.0
8590684,8590684,1200.0
8590684,8590685,1200.0
8590684,8590686,1200.0
8590684,8590689,1200.0
8590684,8590690,1200.0
8590684,8590691,1200.0
8590684,8590692,1200.0
8590684,8590771,330.0
8590684,8591378,1200.0
8590684,8594252,1200.0
8590685,8590685,1200.0
8590685,8590686,1200.0
8590685,8590689,1200.0
8590685,8590690,630.0
8590685,8590691,1200.0
8590685,8590692,1200.0
8590685,8591378,1200.0
8590685,8594252,1200.0
8590685,8594253,1200.0
8590685,8594254,1200.0
8590686,8590686,1200.0
8590686,8590688,240.0
8590686,8590689,1200.0
8590686,8590690,1200.0
8590686,8590691,1200.0
8590686,8590692,1200.0
8590686,8594252,1200.0
8590686,8594253,1200.0
8590686,8594254,1200.0
8590688,8590688,1200.0
8590688,8590689,630.0
8590688,8590690,1200.0
8590688,8590773,1200.0
8590688,8590783,1200.0
8590689,8590689,1200.0
8590689,8590690,645.0
8590689,8590691,1200.0
8590690,8590690,1200.0
8590690,8590691,840.0
8590690,8590692,240.0
8590690,8594252,860.0
8590691,8590691,1200.0
8590691,8590692,1200.0
8590691,8594252,1200.0
8590691,8594253,1200.0
8590691,8594254,860.0
8590692,8590692,1200.0
8590692,8591080,300.0
8590692,8591286,1200.0
8590692,8591357,1200.0
8590692,8591378,1200.0
8590692,8594252,1200.0
8590692,8594253,1200.0
8590692,8594254,1200.0
8590693,8590693,1200.0
8590693,8590694,210.0
8590693,8590697,1200.0
8590693,8590698,1200.0
8590693,8590699,1200.0
8590693,8590700,1200.0
8590694,8590694,1200.0
8590694,8590697,270.0
8590694,8590698,1200.0
8590694,8590700,1200.0
8590697,8590697,1200.0
8590697,8590698,675.0
8590697,8590699,1200.0
8590697,8590700,1200.0
8590698,8590698,1200.0
8590698,8590699,735.0
8590698,8590700,1200.0
8590699,8590699,1200.0
8590699,8590700,300.0
8590700,8590700,1200.0
8590701,8590701,1200.0
8590701,8590702,820.0
8590701,8590703,820.0
8590701,8590704,1200.0
8590701,8590705,1200.0
8590702,8590702,1200.0
8590702,8590703,1200.0
8590702,8590704,820.0
8590702,8590705,1200.0
8590703,8590703,1200.0
8590703,8590704,1200.0
8590703,8590705,860.0
8590704,8590704,1200.0
8590704,8590705,840.0
8590705,8590705,1200.0
8590706,8590706,1200.0
8590706,8590708,840.0
8590708,8590708,1200.0
8590710,8590710,1200.0
8590710,8595267,240.0
8590710,8595538,1200.0
8590710,8595707,150.0
8590711,8590711,1200.0
8590711,8590722,480.0
8590712,8590712,1200.0
8590712,8590713,90.0
8590712,8590715,1200.0
8590713,8590713,1200.0
8590713,8590714,630.0
8590713,8590715,60.0
8590714,8590714,1200.0
8590714,8590715,180.0
8590714,8590716,630.0
8590715,8590715,1200.0
8590715,8590716,210.0
8590716,8590716,1200.0
8590716,8591065,1110.0
8590716,8591072,1140.0
8590716,8591107,1110.0
8590716,8591147,1020.0
8590718,8590718,1200.0
8590720,8590720,1200.0
8590720,8590721,645.0
8590720,8590852,1200.0
8590721,8590721,1200.0
8590721,8590852,150.0
8590722,8590722,1200.0
8590722,8590785,120.0
8590725,8590725,1200.0
8590725,8590726,630.0
8590725,8590727,180.0
8590725,8590728,120.0
8590725,8591136,1200.0
8590725,8591215,1200.0
8590725,8591320,1200.0
8590725,8591328,1200.0
8590726,8590726,1200.0
8590726,8590727,120.0
8590726,8590728,820.0
8590726,8590793,1200.0
8590727,8590727,1200.0
8590727,8590728,630.0
8590727,8590786,540.0
8590727,8590833,1200.0
8590728,8590728,1200.0
8590728,8590786,570.0
8590728,8590793,1200.0
8590728,8590831,240.0
8590728,8590833,120.0
8590729,8590729,1200.0
8590729,8590730,900.0
8590729,8590731,1200.0
8590729,8590732,1200.0
8590729,8590733,1200.0
8590729,8590768,180.0
8590730,8590730,1200.0
8590730,8590731,860.0
8590730,8590732,1200.0
8590730,8590733,1200.0
8590731,8590731,1200.0
8590731,8590732,820.0
8590731,8590733,1200.0
8590732,8590732,1200.0
8590732,8590733,860.0
8590733,8590733,1200.0
8590733,8590768,240.0
8590734,8590734,1200.0
8590734,8590735,645.0
8590734,8590736,1200.0
8590734,8590819,1200.0
8590735,8590735,1200.0
8590735,8590736,690.0
8590735,8590812,1200.0
8590735,8590819,1200.0
8590735,8590820,1200.0
8590735,8590825,1200.0
8590736,8590736,1200.0
8590736,8590814,360.0
8590737,8590737,1200.0
8590737,8590738,820.0
8590737,8590739,820.0
8590738,8590738,1200.0
8590738,8590739,840.0
8590739,8590739,1200.0
8590739,8591829,450.0
8590739,8595511,570.0
8590740,8590740,1200.0
8590740,8590741,1200.0
8590740,8590743,300.0
8590740,8590744,1200.0
8590740,8590745,1200.0
8590740,8590746,1200.0
8590740,8590747,1200.0
8590740,8590748,1200.0
8590740,8590750,1200.0
8590740,8590889,1200.0
8590741,8590741,1200.0
8590741,8590742,360.0
8590741,8590744,1200.0
8590741,8590745,1200.0
8590741,8590746,1200.0
8590741,8590747,1200.0
8590741,8590748,630.0
8590741,8590750,1200.0
8590741,8594553,1200.0
8590742,8590742,1200.0
8590742,8590748,300.0
8590742,8590762,1200.0
8590743,8590743,1200.0
8590743,8590744,630.0
8590743,8590748,1200.0
8590743,8594553,1200.0
8590744,8590744,1200.0
8590744,8590745,480.0
8590744,8590746,860.0
8590744,8590747,1200.0
8590744,8590748,1200.0
8590744,8590750,1200.0
8590744,8594553,1200.0
8590745,8590745,1200.0
8590745,8590746,840.0
8590745,8590747,1200.0
8590745,8590748,1200.0
8590745,8590750,1200.0
8590745,8590889,1200.0
8590746,8590746,1200.0
8590746,8590747,780.0
8590746,8590748,1200.0
8590746,8590750,1200.0
8590746,8590889,1200.0
8590747,8590747,1200.0
8590747,8590748,1200.0
8590747,8590750,630.0
8590748,8590748,1200.0
8590748,8590750,1200.0
8590748,8590881,270.0
8590748,8590899,270.0
8590748,8594553,1200.0
8590750,8590750,1200.0
8590751,8590751,1200.0
8590751,8590752,120.0
8590751,8590753,1200.0
8590751,8591832,1200.0
8590751,8596005,1200.0
8590752,8590752,1200.0
8590752,8590753,630.0
8590752,8590806,780.0
8590752,8594249,1200.0
8590753,8590753,1200.0
8590753,8590806,510.0
8590753,8591107,360.0
8590753,8591832,1200.0
8590753,8594249,1200.0
8590753,8596005,1200.0
8590754,8590754,1200.0
8590754,8590755,300.0
8590754,8590756,1200.0
8590754,8590759,1200.0
8590754,8590760,1200.0
8590754,8590878,1200.0
8590755,8590755,1200.0
8590755,8590756,720.0
8590755,8590757,1200.0
8590755,8590758,1200.0
8590755,8590759,1200.0
8590755,8595714,1200.0
8590756,8590756,1200.0
8590756,8590758,1200.0
8590756,8590759,720.0
8590756,8590760,920.0
8590756,8590878,1200.0
8590757,8590757,1200.0
8590757,8590758,630.0
8590757,8590759,1200.0
8590757,8595714,1200.0
8590758,8590758,1200.0
8590758,8590759,1200.0
8590758,8590878,210.0
8590758,8595714,1200.0
8590759,8590759,1200.0
8590759,8590760,720.0
8590759,8590878,360.0
8590760,8590760,1200.0
8590760,8590878,705.0
8590762,8590762,1200.0
8590762,8590881,630.0
8590762,8591063,480.0
8590765,8590765,1200.0
8590765,8590766,210.0
8590765,8594236,1200.0
8590766,8590766,1200.0
8590766,8590767,630.0
8590766,8594236,1200.0
8590766,8595709,1200.0
8590766,8595710,1200.0
8590766,8595711,1200.0
8590766,8595712,1200.0
8590766,8595713,1200.0
8590767,8590767,1200.0
8590767,8591048,360.0
8590767,8594236,820.0
8590767,8595709,1200.0
8590767,8595710,1200.0
8590767,8595711,1200.0
8590767,8595712,1200.0
8590767,8595713,1200.0
8590768,8590768,1200.0
8590768,8595712,150.0
8590771,8590771,1200.0
8590771,8590772,690.0
8590771,8590773,1200.0
8590771,8590776,1200.0
8590771,8590780,1200.0
8590771,8590782,1200.0
8590771,8590783,1200.0
8590771,8590784,1200.0
8590772,8590772,1200.0
8590772,8590773,690.0
8590772,8590775,1200.0
8590772,8590776,1200.0
8590772,8590777,1200.0
8590772,8590779,1200.0
8590772,8590780,1200.0
8590772,8590782,1200.0
8590772,8590783,1200.0
8590772,8590784,1200.0
8590773,8590773,1200.0
8590773,8590775,330.0
8590773,8590776,1200.0
8590773,8590782,1200.0
8590773,8590783,1200.0
8590773,8590784,1200.0
8590775,8590775,1200.0
8590775,8590776,705.0
8590775,8590777,630.0
8590775,8590779,1200.0
8590775,8590780,1200.0
8590775,8590782,1200.0
8590775,8590784,1200.0
8590776,8590776,1200.0
8590776,8590777,180.0
8590776,8590779,1200.0
8590776,8590780,1200.0
8590776,8590782,1200.0
8590776,8590783,1200.0
8590776,8590784,1200.0
8590776,8590828,1200.0
8590777,8590777,1200.0
8590777,8590779,630.0
8590777,8590782,1200.0
8590779,8590779,1200.0
8590779,8590780,630.0
8590779,8590782,1200.0
8590779,8590784,1200.0
8590780,8590780,1200.0
8590780,8590782,690.0
8590780,8590784,1200.0
8590780,8590811,240.0
8590780,8590828,1200.0
8590780,8595406,1200.0
8590782,8590782,1200.0
8590782,8590783,300.0
8590782,8590784,1200.0
8590783,8590783,1200.0
8590783,8590784,690.0
8590784,8590784,1200.0
8590784,8590828,1200.0
8590784,8591080,690.0
8590785,8590785,1200.0
8590785,8591065,1650.0
8590786,8590786,1200.0
8590786,8590787,1200.0
8590786,8590788,675.0
8590786,8590789,1200.0
8590786,8590790,660.0
8590786,8590796,1200.0
8590786,8590799,1200.0
8590786,8590802,1200.0
8590786,8590803,1200.0
8590786,8590805,1200.0
8590786,8596007,1200.0
8590787,8590787,1200.0
8590787,8590788,1200.0
8590787,8590789,630.0
8590787,8590790,1200.0
8590787,8590799,1200.0
8590787,8590802,1200.0
8590787,8590803,1200.0
8590787,8590805,1200.0
8590787,8593529,1200.0
8590787,8596007,1200.0
8590788,8590788,1200.0
8590788,8590789,1200.0
8590788,8590790,720.0
8590788,8590796,1200.0
8590788,8590799,1200.0
8590788,8590803,1200.0
8590788,8590805,820.0
8590788,8596007,1200.0
8590789,8590789,1200.0
8590789,8590790,1200.0
8590789,8590793,210.0
8590789,8590794,1200.0
8590789,8590796,1200.0
8590789,8590798,1200.0
8590789,8590799,1200.0
8590789,8590802,1200.0
8590789,8590805,1200.0
8590789,8593529,1200.0
8590789,8596007,1200.0
8590790,8590790,1200.0
8590790,8590792,420.0
8590790,8590794,345.0
8590790,8590799,1200.0
8590790,8590802,630.0
8590790,8590803,1200.0
8590790,8590805,1200.0
8590790,8590832,1200.0
8590790,8593529,1200.0
8590790,8596007,1200.0
8590791,8590791,1200.0
8590791,8590793,1200.0
8590791,8590795,630.0
8590791,8590799,1200.0
8590791,8590803,1200.0
8590792,8590792,1200.0
8590792,8590794,1200.0
8590792,8590796,630.0
8590792,8590797,1200.0
8590792,8590798,1200.0
8590792,8590800,1200.0
8590792,8596006,1200.0
8590792,8596007,1200.0
8590793,8590793,1200.0
8590793,8590795,1200.0
8590793,8590798,270.0
8590794,8590794,1200.0
8590794,8590796,1200.0
8590794,8590797,630.0
8590794,8590798,1200.0
8590794,8590800,90.0
8590794,8596006,1200.0
8590794,8596007,1200.0
8590795,8590795,1200.0
8590795,8590803,120.0
8590795,8591044,1200.0
8590795,8591116,1200.0
8590795,8591130,1200.0
8590795,8591215,1200.0
8590795,8591260,1200.0
8590795,8591274,1200.0
8590795,8596008,1200.0
8590796,8590796,1200.0
8590796,8590797,1200.0
8590796,8590798,1200.0
8590796,8590800,120.0
8590796,8590805,1200.0
8590796,8596006,1200.0
8590796,8596007,1200.0
8590797,8590797,1200.0
8590797,8590798,1200.0
8590797,8590800,1200.0
8590797,8590801,630.0
8590797,8590837,1200.0
8590797,8596006,1200.0
8590798,8590798,1200.0
8590798,8590799,180.0
8590798,8596006,1200.0
8590798,8596007,1200.0
8590799,8590799,1200.0
8590799,8590802,1200.0
8590799,8590803,1200.0
8590799,8590805,1200.0
8590799,8591057,540.0
8590800,8590800,1200.0
8590800,8590801,820.0
8590800,8590802,510.0
8590800,8590805,300.0
8590800,8590837,1200.0
8590800,8590840,1200.0
8590800,8590842,1200.0
8590800,8590845,1200.0
8590800,8590846,1200.0
8590800,8596006,1200.0
8590801,8590801,1200.0
8590801,8590805,240.0
8590801,8590834,450.0
8590801,8590837,1200.0
8590801,8590839,840.0
8590801,8590840,1200.0
8590801,8590845,1200.0
8590801,8590846,1200.0
8590802,8590802,1200.0
8590802,8590805,705.0
8590802,8590831,240.0
8590802,8590832,820.0
8590802,8590833,1200.0
8590802,8591833,1200.0
8590802,8593529,1200.0
8590802,8594732,1200.0
8590802,8596007,1200.0
8590803,8590803,1200.0
8590803,8590805,637.5
8590805,8590805,1200.0
8590805,8590831,1830.0
8590805,8590832,330.0
8590805,8590839,390.0
8590805,8590840,360.0
8590805,8591038,840.0
8590805,8591051,420.0
8590805,8596007,1200.0
8590806,8590806,1200.0
8590806,8591107,960.0
8590806,8591147,660.0
8590806,8591825,570.0
8590811,8590811,1200.0
8590811,8590822,820.0
8590811,8590824,1200.0
8590811,8590826,820.0
8590811,8590828,1200.0
8590811,8590829,1200.0
8590811,8595406,1200.0
8590812,8590812,1200.0
8590812,8590814,840.0
8590812,8590815,840.0
8590812,8590817,1200.0
8590812,8590818,1200.0
8590812,8590819,1200.0
8590812,8590820,1200.0
8590812,8590823,1200.0
8590812,8590825,1200.0
8590812,8590829,1200.0
8590812,8590830,1200.0
8590814,8590814,1200.0
8590814,8590815,880.0
8590814,8590817,1200.0
8590814,8590818,1200.0
8590814,8590819,660.0
8590814,8590820,1200.0
8590814,8590823,1200.0
8590814,8590825,1200.0
8590814,8590829,1200.0
8590814,8590830,1200.0
8590815,8590815,1200.0
8590815,8590817,630.0
8590815,8590818,1200.0
8590815,8590819,1200.0
8590815,8590820,1200.0
8590815,8590823,1200.0
8590815,8590824,240.0
8590815,8590825,1200.0
8590815,8590829,1200.0
8590815,8590830,1200.0
8590817,8590817,1200.0
8590817,8590818,900.0
8590817,8590819,1200.0
8590817,8590820,1200.0
8590817,8590823,880.0
8590817,8590824,300.0
8590817,8590825,1200.0
8590817,8590829,1200.0
8590817,8590830,1200.0
8590818,8590818,1200.0
8590818,8590820,1200.0
8590818,8590823,1200.0
8590818,8590824,1200.0
8590818,8590825,840.0
8590818,8590826,1200.0
8590818,8590829,1200.0
8590818,8590830,1200.0
8590819,8590819,1200.0
8590819,8590820,630.0
8590819,8590825,1200.0
8590819,8590830,1200.0
8590820,8590820,1200.0
8590820,8590823,660.0
8590820,8590825,1200.0
8590820,8590829,1200.0
8590820,8590830,1200.0
8590822,8590822,1200.0
8590822,8590824,820.0
8590822,8590826,1200.0
8590822,8590828,1200.0
8590822,8590829,1200.0
8590822,8595406,1200.0
8590823,8590823,1200.0
8590823,8590824,840.0
8590823,8590825,1200.0
8590823,8590829,820.0
8590823,8590830,1200.0
8590824,8590824,1200.0
8590824,8590826,860.0
8590824,8590828,1200.0
8590824,8590829,820.0
8590824,8595406,1200.0
8590825,8590825,1200.0
8590825,8590829,1200.0
8590825,8590830,820.0
8590826,8590826,1200.0
8590826,8590828,660.0
8590826,8590829,1200.0
8590826,8595406,1200.0
8590828,8590828,1200.0
8590828,8595406,630.0
8590829,8590829,1200.0
8590829,8590830,1200.0
8590830,8590830,1200.0
8590831,8590831,1200.0
8590831,8590832,860.0
8590831,8590833,840.0
8590831,8590910,1200.0
8590831,8590911,820.0
8590831,8591833,1200.0
8590831,8593529,1200.0
8590831,8594732,1200.0
8590832,8590832,1200.0
8590832,8590833,720.0
8590832,8590837,600.0
8590832,8590910,860.0
8590832,8590911,240.0
8590832,8591833,1200.0
8590832,8593529,1200.0
8590832,8594732,1200.0
8590833,8590833,1200.0
8590833,8590834,1260.0
8590833,8590910,180.0
8590833,8590911,240.0
8590833,8591057,810.0
8590833,8591833,1200.0
8590833,8593529,1200.0
8590833,8594732,1200.0
8590834,8590834,1200.0
8590834,8590837,330.0
8590834,8590841,180.0
8590834,8590844,1200.0
8590834,8590847,1200.0
8590834,8590849,1200.0
8590837,8590837,1200.0
8590837,8590839,1200.0
8590837,8590840,1200.0
8590837,8590841,690.0
8590837,8590842,660.0
8590837,8590845,1200.0
8590837,8590846,1200.0
8590837,8591833,720.0
8590838,8590838,1200.0
8590838,8590839,390.0
8590838,8590844,1200.0
8590839,8590839,1200.0
8590839,8590840,630.0
8590839,8590841,645.0
8590839,8590842,1200.0
8590839,8590843,1200.0
8590839,8590845,1200.0
8590839,8590846,1200.0
8590839,8591891,1020.0
8590840,8590840,1200.0
8590840,8590841,1200.0
8590840,8590842,1200.0
8590840,8590843,1200.0
8590840,8590845,1200.0
8590840,8590846,1200.0
8590840,8591891,1080.0
8590840,8596007,240.0
8590841,8590841,1200.0
8590841,8590842,1200.0
8590841,8590843,630.0
8590841,8590844,120.0
8590841,8590845,1200.0
8590841,8590846,1200.0
8590841,8590847,1200.0
