stop_id,stop_name,stop_lon,stop_lat
8507547,"Schwanden GL, Fryberg",2725637.0,1204041.0
8507477,"Hirzel, Wässeri",2617180.0,1156259.0
8508456,Pilatus Kulm,2662185.0,1203475.0
8507548,"Schwanden GL, Alpsteg",2725570.0,1204482.0
8508449,Aemsigen,2663358.0,1202497.0
8508458,Alpnachstad PB,2663829.0,1200831.0
8503275,Kies (Niederental),2725724.0,1203194.0
8588832,"Lovens, Quemounaille",2568122.0,1179875.0
8592276,"Morges, St-Domingue",2528039.0,1151794.0
8592270,"Morges, Les Emetaux",2526400.0,1151338.0
8574329,"Grabserberg, Höhi",2747432.0,1225570.0
8508351,Planalp,2644392.0,1180297.0
8508350,Brienz BRB,2645800.0,1178400.0
8574328,"Grabserberg, Madang",2748675.0,1226150.0
8574326,"Grabserberg, Eggenberg",2749755.0,1227065.0
8574330,"Grabserberg, Rogghalm",2749450.0,1226400.0
8509469,"Voralp, Kurhaus",2747025.0,1225350.0
8583655,"Bad Zurzach, Regibad",2665310.0,1270647.0
8595219,"Lonay, collège nord",2529472.0,1153016.0
8574429,"Triesen, Poska",2759057.0,1219211.0
8574427,"Triesen, Vanetscha",2758646.0,1219133.0
8574426,"Triesen, Feldstrasse",2758393.0,1218969.0
8574428,"Triesen, Langgasse",2758918.0,1219226.0
8581407,"Balm b. Meiringen, Brücke",2655951.0,1175388.0
8502991,"Kappel am Albis, Kloster",2682368.0,1231323.0
8508788,Schwarzwaldalp,2653203.0,1169645.0
8576526,"Grindelwald, Rotes Tor",2643293.0,1166022.0
8576519,"Grindelwald, Alpiglen",2651840.0,1168720.0
8594330,"Grindelwald, Alpenvogelpark",2649180.0,1165460.0
8587317,"Grindelwald, Sibet Schirli",2648690.0,1165480.0
8576517,"Grindelwald, Abzw. Gleckstein",2649681.0,1166100.0
8579020,Badi,2608265.0,1190660.0
8594319,"Grindelwald, Schwandboden",2652162.0,1168790.0
8507564,"Grindelwald, Unterer Lauchbühl",2649208.0,1165818.0
8507562,Grosse Scheidegg,2650766.0,1167366.0
8576518,"Grindelwald, Oberer Lauchbühl",2650015.0,1166783.0
8505972,"Piotta, Funicolare",2694876.0,1152552.0
8571591,Broch,2653772.0,1169887.0
8507386,Breitlauenen,2634974.0,1167725.0
8508781,"Rosenlaui, Hotel",2654709.0,1170142.0
8593849,"Cery-Fleur-de-Lys, gare",2536079.0,1155158.0
8571590,"Rosenlaui, Gletscherschlucht",2654787.0,1169964.0
8571589,Gschwandtenmaad,2655293.0,1171100.0
8571587,Zwirgi,2656871.0,1173740.0
8571588,Bühl-Oberzwirgi,2656638.0,1173537.0
8508764,"Handegg, Gelmerbahn",2666611.0,1162587.0
8508981,Kaltenbrunnen bei Meiringen,2656199.0,1172276.0
8583351,"Porrentruy, Roche-de-Mars",2573431.0,1252045.0
8510762,"Porrentruy, Lorette",2573023.0,1252153.0
8507387,Schynige Platte,2636182.0,1166894.0
8571586,Schwendiwald,2657596.0,1173463.0
8507167,Leissigen (See),2625403.0,1167187.0
8595523,"Elm, Büelstafel",2729016.0,1195616.0
8595623,"Lenk, Port",2600864.0,1146957.0
8579089,"Le Day, gare",2520524.0,1174742.0
8587436,Vue-des-Alpes,2556779.0,1213686.0
8510326,"Vallorbe, grottes",2516718.0,1172991.0
8510327,"Vallorbe, Les Revinnoz",2518598.0,1173533.0
8505322,"La Tzoumaz, Maison de la Forêt",2584867.0,1109452.0
8595624,"Lenk, Rufeli",2601396.0,1146113.0
8510426,"Vallorbe, Les Baraquettes",2517329.0,1173419.0
8510427,"Vallorbe, Toscane",2517715.0,1173624.0
8510425,"Vallorbe, La Raz",2517554.0,1173057.0
8510424,"Vallorbe, Le Day",2520286.0,1174381.0
8594371,"Lenk, Laubbärgli",2602436.0,1146804.0
8595620,"Lenk, Gutenbrunnen",2600397.0,1146376.0
8510428,"Vallorbe, La Promenade",2518168.0,1173822.0
8595619,"Lenk, Guggernäll",2601208.0,1147191.0
8510423,"Vallorbe, rue de Lausanne",2519371.0,1173889.0
8595621,"Lenk, Gütsch",2600824.0,1146393.0
8595622,"Lenk, Lehn",2600494.0,1145774.0
8578838,Larescia,2714745.0,1152813.0
8578839,"Camperio, Pianezza",2714227.0,1153330.0
8574980,"Bernina Diavolezza, Bahnhof",2795475.0,1146561.0
8578840,"Camperio, Ospizio",2712982.0,1153475.0
8574979,"Bernina Suot, Bahnhof",2794477.0,1146877.0
8578842,"Camperio, Piera",2712146.0,1153820.0
8578844,"Campra, Bivio",2711288.0,1153323.0
8581577,"Morteratsch, Abzweigung",2791739.0,1148803.0
8574981,"Bernina, Lagalbbahn",2796401.0,1145995.0
8578843,"Camperio, Monte di Sacco",2712188.0,1153563.0
8578841,"Camperio, Alta",2712525.0,1153675.0
8573184,"Kappel a.A., Allenwinden",2682800.0,1231150.0
8574978,"Pontresina, Palü",2790027.0,1150907.0
8578845,"Campra, Centro nordico",2710811.0,1152933.0
8571293,"Lauenen b. Gstaad, Fängli",2591904.0,1140076.0
8501581,Lauenensee,2592510.0,1138055.0
8571294,"Lauenen b. Gstaad, Bochte",2592000.0,1139201.0
8571295,"Lauenen b. Gstaad,Under Tungel",2592366.0,1138875.0
8508503,Alpnachstad (See),2663949.0,1200852.0
8508483,Stansstad (See),2668288.0,1203676.0
8508481,Hergiswil (See),2666478.0,1204081.0
8508480,Kehrsiten Dorf,2670511.0,1205892.0
8508478,Kastanienbaum (See),2668623.0,1206732.0
8571292,"Lauenen b. Gstaad, Unterschüpf",2591652.0,1140440.0
8573140,"Andermatt, Bahnhof",2688493.0,1165741.0
8577494,"Rickenbach SZ, Handgruobi",2696738.0,1207064.0
8577493,"Rickenbach SZ, Lauenen",2696533.0,1207233.0
8577500,"Ibergeregg, Alpstubli",2698673.0,1208063.0
8577489,"Rickenbach SZ, Aufiberg/Gruobi",2694092.0,1206852.0
8577495,"Rickenbach SZ, Gründel/St Karl",2697205.0,1207006.0
8508352,Brienzer Rothorn,2645800.0,1181978.0
8577490,"Rickenbach SZ, Windstock",2694875.0,1207276.0
8577492,"Rickenbach SZ, Meinradsrank",2695404.0,1207347.0
8510490,"St-Martin VS, Le Baunou",2600739.0,1112828.0
8577491,"Rickenbach SZ, Chaisten",2695470.0,1207217.0
8577496,"Rickenbach SZ, Oberberg",2697730.0,1206867.0
8577497,"Ibergeregg, Eseltritt",2698375.0,1206972.0
8577499,"Ibergeregg, Passhöhe",2698427.0,1208188.0
8577501,"Oberiberg, Wandli",2699784.0,1208379.0
8577502,"Oberiberg, Laburg",2701418.0,1209925.0
8577498,"Ibergeregg, Riedmatt",2698228.0,1207319.0
8510402,"Chavornay, route de Corcelles",2534052.0,1173260.0
8573408,"Kreuzlingen, Kurzrickenbach",2731923.0,1278078.0
8573407,"Kreuzlingen, Breite",2731541.0,1278273.0
8574796,"Poschiavo, Stazione",2801421.0,1133662.0
8581991,"Poschiavo, Curtinell",2801587.0,1134018.0
8574797,"S. Carlo (Poschiavo), Austrini",2801872.0,1135189.0
8574807,"La Motta, Dogana",2800800.0,1143353.0
8574806,"Li Mason, Fermata",2801302.0,1143099.0
8574805,La Rösa,2802077.0,1142280.0
8574803,"Sfazù, Fermata",2803135.0,1140985.0
8574801,"Percosta, Val dal Teo",2803122.0,1137602.0
8574802,"Pozzulasc, Fermata",2802868.0,1140420.0
8574798,"S. Carlo (Poschiavo), Fermata",2801828.0,1135705.0
8509668,"S. Bernardino, Muc. Casa Cant.",2733077.0,1149254.0
8591771,"Lenk, Hubelmatte",2599998.0,1140532.0
8507609,"Lenk, Iffigenalp",2600225.0,1138757.0
8507610,"Lenk, Iffigenfall",2600257.0,1140136.0
8509866,"S. Bernardino, Ospizio",2732960.0,1150883.0
8580183,"S. Bernardino, Campeggio",2734310.0,1147615.0
8582959,"Hinterrhein, Tälialp",2733759.0,1152701.0
8591773,"Lenk, Ritzdole",2600481.0,1139878.0
8590711,"Maiacher, Station",2690190.0,1242606.0
8588697,"Grindelwald, Waldspitz",2646275.0,1166797.0
8590613,"Forch, Bahnhof",2691537.0,1242359.0
8594332,"Grindelwald, Abzw. Aellfluh",2645200.0,1165713.0
8590648,"Hinteregg, Station",2694179.0,1240189.0
8594321,"Grindelwald, Raschthysi",2644682.0,1166360.0
8594322,"Grindelwald, Nodhalten",2645377.0,1165492.0
8590722,"Neuhaus bei Hinteregg, Station",2693390.0,1240946.0
8590601,"Egg, Station",2694612.0,1239692.0
8505269,Lukmanier Passhöhe,2704460.0,1157842.0
8510631,"Fribourg, Fonderie",2577895.0,1182709.0
8587852,"S-chanf, Parc Naziunal",2796900.0,1166200.0
8501960,Mattmark,2639958.0,1099770.0
8571066,"Bürchen, Lischweide",2630242.0,1124324.0
8505737,"Saas-Almagell, Zermeiggern",2640209.0,1103667.0
8571069,"Bürchen, Eischmatten",2631108.0,1124394.0
8571051,"Zeneggen, Mittlere Hellela",2631397.0,1125554.0
8571123,"Törbel, Site",2631289.0,1121328.0
8571050,"Zeneggen, Alt Zeneggen",2632544.0,1125253.0
8509761,"Castasegna, Vecchia Dogana",2759792.0,1133449.0
8571125,"Törbel, Eischbiel",2631117.0,1121623.0
8571054,"Bürchen, Bethania",2630532.0,1125313.0
8571052,"Zeneggen, Saal",2631625.0,1125168.0
8571126,"Z'Nivu, Skilift",2630454.0,1121809.0
8571124,"Törbel, Zen Springen",2631371.0,1121486.0
8571199,"Saas-Almagell, Eienalp",2640225.0,1101611.0
8582063,"Promontogno, Punt Spizarun",2762735.0,1133969.0
8571068,"Bürchen, Diebjen",2631327.0,1124670.0
8571070,"Bürchen, Bürchneralp",2630024.0,1122928.0
8571122,"Törbel, Bina",2632023.0,1121154.0
8571067,"Bürchen, Egga",2630327.0,1124626.0
8571127,"Törbel, Treichelboden",2631622.0,1122206.0
8571198,"Saas-Almagell, Waldegg",2640206.0,1103994.0
8571121,"Törbel, Abzw. Zeneggen",2632329.0,1121270.0
8571053,"Zeneggen, Obere Hellela",2631141.0,1125345.0
8571120,"Törbel, Furenmatten",2631914.0,1120974.0
8594715,"Montana, Plumachit",2605905.0,1131405.0
8506543,"Aminona, Colombire",2606310.0,1131765.0
8583308,"Réclère, Les Grottes",2560474.0,1245469.0
8500710,Moosalp,2630161.0,1122278.0
8571071,"Bürchen, Rest. Panorama",2630164.0,1123191.0
8509743,Pardatsch,2707195.0,1164880.0
8509740,"Platta, Lai da Sontga Maria",2704681.0,1160629.0
8509744,"Platta, Sogn Gions",2706727.0,1164855.0
8509739,"Platta, Sogn Gagl",2705865.0,1162882.0
8574897,Acla (Medel),2707867.0,1165890.0
8578847,Pian Segno,2708270.0,1153965.0
8578848,Alpe Casaccia,2705821.0,1155906.0
8587442,"Davos Dischma, Dürrboden",2789814.0,1177431.0
8505251,Acquacalda,2707072.0,1154990.0
8583767,"Fehraltorf, Am Wildbach",2698824.0,1249647.0
8507628,"Romanel-sur-Lausanne, gare",2535990.0,1157166.0
8595881,"Davos Dischma, Gadmen",2788077.0,1180939.0
8583502,"Nax, Espace Mont-Noble",2599697.0,1119699.0
8591479,Piansecco,2709821.0,1152760.0
8570939,"Nax, La Scie",2600186.0,1119656.0
8570941,"Mayens-de-Nax, télésiège",2601747.0,1119247.0
8595882,"Davos Dischma, Jenatschalp",2789044.0,1179266.0
8501529,"Orsières, Chez-les-Reuses",2576421.0,1098078.0
8501882,"Champex, Lac",2575050.0,1097690.0
8579452,"Orsières, gare",2577180.0,1097390.0
8579444,"Orsières, Biolley",2576545.0,1097482.0
8504682,"Liddes, Rive-Haute",2579174.0,1095095.0
8579445,"Issert, Les Arlaches",2575766.0,1093604.0
8579446,"Praz-de-Fort, Le Revers",2575705.0,1092644.0
8579447,"Praz-de-Fort, Chalet Bérard",2575008.0,1091093.0
8579448,"Praz-de-Fort, Branche d'en-Bas",2574746.0,1090642.0
8501886,Liddes,2580270.0,1093550.0
8504673,Prayon,2574270.0,1089360.0
8501528,"Praz-de-Fort, Branche en-Haut",2574624.0,1090197.0
8579449,La Seiloz,2574100.0,1088650.0
8501534,Som-la-Proz,2576320.0,1096450.0
8501532,"Orsières, Prassurny",2576127.0,1096945.0
8501880,"Bourg-St-Pierre, Commune",2582110.0,1088970.0
8504672,"Liddes, Fontaine",2579104.0,1095416.0
8579450,"La Seiloz, L'Amônaz",2573611.0,1087726.0
8501531,Issert,2575735.0,1094710.0
8574983,"Vattiz, Surval",2731642.0,1174611.0
8501887,Praz-de-Fort,2575720.0,1093125.0
8574984,"Vattiz, vitg",2731525.0,1174195.0
8587476,"Champex, télé",2574300.0,1097850.0
8501884,La Fouly VS,2573620.0,1087000.0
8593536,"Liddes, Chapelle",2580683.0,1092841.0
8593537,"Champex, Le Signal",2575355.0,1097366.0
8593539,"Orsières, La Place",2577372.0,1097708.0
8593538,"Orsières, La Proz",2576751.0,1096892.0
8595612,"Champex, piscine",2575331.0,1097209.0
8509715,"Susch, Röven",2797601.0,1181428.0
8592616,"Davos Dorf, Pischabahn",2787560.0,1186385.0
8509692,"Susch, Abzw. Schwarzhorn",2792772.0,1180115.0
8574851,"Susch, staziun",2801741.0,1181248.0
8592615,"Davos Dorf, Bedra",2786201.0,1186937.0
8509689,"Susch, Chantsura",2794299.0,1180149.0
8510665,"Villars-sur-Glâne,Petit-Moncor",2575726.0,1183178.0
8509688,Wägerhus/Abzw. Jöriseen,2791155.0,1182447.0
8509899,"Davos Dorf, Tschuggen",2789410.0,1184759.0
8574850,"Susch, Plaz",2801712.0,1180964.0
8507624,"Assens, gare",2537353.0,1162776.0
8507626,"Etagnières, gare",2536719.0,1161272.0
8509775,"Flüela, Ospiz",2791640.0,1180773.0
8595609,"Winterthur, Bankstrasse",2696967.0,1261851.0
8587795,"Bisisthal, Schlänggen",2706580.0,1198522.0
8587691,"Bisisthal, Sahli Seilbahnstat.",2707257.0,1196812.0
8579533,Méribé,2597057.0,1105095.0
8504678,"Pralong, (Val d'Hérémence)",2596776.0,1106786.0
8579531,Léteygeon,2596534.0,1107534.0
8579530,Prapperot,2596186.0,1108426.0
8575476,"Tegna, Paese (bus)",2700671.0,1115860.0
8575477,"Verscio, Paese (bus)",2699827.0,1115774.0
8504676,"Dixence, Le Chargeur",2597282.0,1103613.0
8589119,"Lenk, Talstation Betelberg",2599898.0,1144634.0
8575478,"Cavigliano, Via Stazione (bus)",2698966.0,1115669.0
8587120,Intragna Stazione (bus),2697572.0,1114815.0
8500240,Olten RB,2636001.0,1245850.0
8510106,"St. Antönien, Sagaris",2782978.0,1206673.0
8588120,"Schwyz, Grossfeld",2691468.0,1209138.0
8588121,"Schwyz, Eglismatt",2691699.0,1208949.0
8585080,"Lauterbrunnen, Kirche",2635962.0,1160255.0
8505739,"Linthal, Kantonsgrenze",2714694.0,1196166.0
8505880,"Urnerboden, Klus",2709521.0,1191832.0
8573128,"Urnerboden, Vorfrutt",2709169.0,1192244.0
8573129,"Linthal, Oberberg",2717002.0,1196701.0
8505997,"Urnerboden, Argseeli",2713494.0,1195491.0
8573127,"Unterschächen, Untere Balm",2705959.0,1192386.0
8505776,"Urnerboden, Dorf",2711412.0,1194226.0
8505740,"Linthal, Frittern",2715925.0,1196398.0
8505975,Klausen Passhöhe,2707974.0,1191748.0
8505699,"Linthal, Bergli",2717354.0,1196446.0
8505752,Balm (Klausen),2706612.0,1192188.0
8571595,"Innertkirchen, Winkel",2659605.0,1173335.0
8505996,"Urnerboden, Sonne",2713016.0,1195058.0
8505741,"Linthal, Stichplattenkehre",2717230.0,1197176.0
8580375,"Meien, Dörfli",2685493.0,1175277.0
8574398,"Triesen, Bächlegatter",2758347.0,1218918.0
8574401,"Balzers, Roxy",2757421.0,1215874.0
8509626,"Schellenberg, Post",2759624.0,1233381.0
8582665,"Malbun, Schneeflucht",2763966.0,1219794.0
8581000,"Vaduz, Städtle",2757935.0,1223209.0
8580229,"Malbun, Bergbahnen",2764422.0,1219426.0
8574390,"Vaduz, Quäderle",2757749.0,1223437.0
8574389,"Vaduz, Hofkellerei",2757485.0,1223652.0
8509620,"Vaduz, Mühleholz",2757105.0,1224715.0
8574387,"Schaan, Zentrum/LKW",2756922.0,1225878.0
8508877,"Steingletscher, Susten",2675584.0,1176025.0
8580228,"Triesenberg, Rizlina",2760415.0,1220956.0
8505680,"Grimentz, Le Boccard",2610260.0,1113590.0
8508983,"Meien, Sustenbrüggli",2678429.0,1177864.0
8571594,"Aareschlucht, Ost",2659469.0,1173725.0
8509617,"Triesenberg, Abzw. Masescha",2760022.0,1221317.0
8509614,"Vaduz, Ebenholz/Universität",2757240.0,1224128.0
8509613,"Eschen, Post",2757950.0,1231144.0
8576755,"Nendeln, Bahnhof",2759385.0,1229942.0
8581009,"Malbun, Zentrum",2764849.0,1218937.0
8581010,"Schellenberg, Klenn",2759404.0,1233097.0
8574388,"Schaan, Laurentiusbad",2756967.0,1225370.0
8574345,"Eschen, Presta",2758228.0,1230650.0
8509627,"Steg FL, Tunnel",2761869.0,1220287.0
8582877,"Schaan, Quader",2757031.0,1225025.0
8509698,"Triesenberg, Post",2759691.0,1220727.0
8509699,"Malbun, Jöraboda",2764643.0,1219187.0
8582216,"Grimentz, Morette",2609893.0,1111501.0
8509991,"Schaan, Bahnhof",2756925.0,1226214.0
8574420,"Triesenberg, Täscherloch",2759710.0,1220094.0
8571607,"Gadmen, Feldmoos",2672766.0,1176954.0
8579362,"Oberwald, Bahnhof",2669312.0,1153611.0
8581842,"Schellenberg, Sägaplatz",2759857.0,1233500.0
8575695,Cruina,2675646.0,1147613.0
8501738,"Moiry VS, barrage",2610470.0,1109667.0
8501897,Nufenen Passhöhe,2672809.0,1147818.0
8580200,"Bendern, Widagass",2756645.0,1230980.0
8505762,"Meien, Aderbogen",2684980.0,1175670.0
8574421,"Triesenberg, Rütelti",2759840.0,1220246.0
8574422,"Triesenberg, Obergufer",2759988.0,1220571.0
8580212,"Ulrichen, Abzw. Nufenen",2666657.0,1150981.0
8574423,"Triesenberg, Steinort",2760165.0,1220243.0
8580045,"Ulrichen, Kittbrücke",2668511.0,1150306.0
8574425,"Eschen, Sportpark",2758727.0,1230425.0
8574424,"Triesenberg, Guferwald",2760160.0,1220654.0
8505697,"Grimentz, Torrent",2610149.0,1109815.0
8509628,"Steg FL, Hotel",2762239.0,1220173.0
8574367,"Gamprin, Gemeindehaus",2756918.0,1231761.0
8508724,"Meien, Husen",2686852.0,1174744.0
8571606,"Gadmen, Saageli",2672170.0,1176494.0
8574383,"Eschen, Brühl",2757188.0,1230823.0
8574382,"Gamprin, Bühl",2757238.0,1232090.0
8583251,"Gamprin, Stelzagass",2756708.0,1231544.0
8508792,Susten Passhöhe,2677044.0,1175820.0
8574346,"Eschen, Eintracht",2757834.0,1230915.0
8580526,"Gamprin, Haldenstrasse",2756592.0,1231419.0
8574376,"Schellenberg, Tannwald",2759043.0,1232857.0
8580392,Ladstafel,2671417.0,1147794.0
8508723,Färnigen,2683247.0,1176582.0
8579361,"Obergesteln, Dorfplatz",2667930.0,1151758.0
8580390,"Ulrichen, Bahnhof",2666822.0,1150869.0
8580197,"Meien, Gorezmettlen",2681671.0,1177471.0
8508488,Küssnacht am Rigi (See),2675957.0,1214814.0
8580490,"Eschen, Haldengasse",2757628.0,1230815.0
8583549,"Ruggell, Flandera",2757953.0,1234990.0
8574405,"Balzers, Mälsnerdorf",2756417.0,1214336.0
8582415,"Ruggell, Noflerstrasse",2758316.0,1234542.0
8574406,"Balzers, Brückle",2756193.0,1214382.0
8574407,"Balzers, Rheinstrasse",2755985.0,1214538.0
8580529,"Schaan, Ivoclar",2756946.0,1226618.0
8583548,"Ruggell, Industriering",2758222.0,1235196.0
8582436,"Schaan, Malarsch",2756664.0,1226167.0
8582113,"Trübbach, Fährhütte",2755526.0,1215813.0
8574408,"Balzers, Schlossweg",2756371.0,1214897.0
8574404,"Balzers, Höfle",2757126.0,1214960.0
8580206,"Gamprin, Waldeck",2757479.0,1232237.0
8581942,"Moiry VS, glacier",2610838.0,1106132.0
8574403,"Balzers, Alter Pfarrhof",2757087.0,1215219.0
8574350,"Mauren FL, Freihof",2759622.0,1231854.0
8574342,"Schaan, Im Besch",2757692.0,1226651.0
8574343,"Schaan, Hilti",2758053.0,1227675.0
8574344,"Nendeln, Tonwarenfabrik",2759322.0,1229413.0
8574347,"Eschen, Kohlplatz",2758278.0,1231005.0
8574348,"Mauren FL, Wegacker",2758984.0,1231597.0
8574349,"Mauren FL, Freiendorf",2759089.0,1231723.0
8574351,"Schaanwald, Industrie",2760068.0,1231154.0
8581152,"Balzers, Sportplatz",2756002.0,1215394.0
8574352,"Schaanwald, Waldstrasse",2760296.0,1230825.0
8574353,"Schaanwald, Zollamt",2761353.0,1231814.0
8580488,"Bendern, Under Atzig",2756322.0,1230582.0
8588287,"Mauren FL, Kirche",2759371.0,1232086.0
8574364,"Schaan, Hilcona",2756898.0,1227037.0
8574365,"Bendern, Pinocchio",2756317.0,1229498.0
8574341,"Schaan, Bierkeller",2757422.0,1226408.0
8581824,"Eschen, KiGa Schönabüel",2757633.0,1231486.0
8574371,"Ruggell, Oberwiler",2758039.0,1233706.0
8509625,"Schaanwald, Zuschg",2760848.0,1231101.0
8579683,"Gamprin, Michel-Oehri",2757681.0,1232361.0
8509611,"Balzers, Rietstrasse",2756821.0,1214582.0
8579680,"Schaan, Theater",2757180.0,1226212.0
8579679,"Nendeln, Oberwiesen",2759219.0,1229107.0
8509619,"Mauren FL, Post",2759337.0,1231880.0
8509623,"Ruggell, Rathaus",2757964.0,1234362.0
8579678,"Mauren FL, Fallsgass",2758835.0,1231433.0
8581823,"Eschen, Rofenberg Kapelle",2757423.0,1231178.0
8580207,Hinterschellenberg,2760606.0,1234404.0
8579677,"Gamprin, Jedergass",2756943.0,1232647.0
8583547,"Ruggell, Giessa",2757892.0,1234667.0
8579676,"Gamprin, Grossabünt",2756375.0,1231557.0
8579675,"Gamprin, Badäl",2757349.0,1233345.0
8581822,"Eschen, Primarschule",2757694.0,1231220.0
8574370,"Ruggell, Kreuzstrasse",2757662.0,1233783.0
8580811,"Schaan, Rosengarten",2756816.0,1227450.0
8574372,"Ruggell, Sennerei",2758082.0,1234052.0
8574380,"Schellenberg, Eschner Rütte",2758861.0,1232737.0
8574402,"Balzers, Egerta",2757223.0,1215549.0
8574400,"Triesen, Säga",2758000.0,1217328.0
8581003,"Triesen, Argweg",2758354.0,1218471.0
8581004,"Gamprin, Simmasguet",2757427.0,1232910.0
8581005,"Gamprin, Unterbühl",2757308.0,1232467.0
8581006,"Gamprin, Abzw. Badäl-Schlatt",2757570.0,1233222.0
8581007,"Gamprin, Mühlegass",2756525.0,1232188.0
8581008,"Ruggell, Limsenegg",2758991.0,1233783.0
8581011,"Schellenberg, Stotz",2759634.0,1233164.0
8581012,"Schellenberg, Hinterschloss",2760190.0,1233642.0
8581013,"Schellenberg, Obergut",2760489.0,1234015.0
8574386,"Schaan, Zollstrasse",2756386.0,1226233.0
8574385,"Schaan, Rheindenkmal",2755934.0,1226330.0
8574384,"Buchs SG, Rheinau",2755026.0,1226132.0
8574399,"Triesen, Gartnetschhof",2758314.0,1217851.0
8574375,"Schellenberg, Widum",2759008.0,1233026.0
8574379,"Schellenberg, Egerta",2759736.0,1233003.0
8574377,"Mauren FL, Krummenacker",2759727.0,1232305.0
8574374,"Schellenberg, Loch",2758787.0,1232951.0
8574373,"Ruggell, Kirche",2758212.0,1234412.0
8574378,"Mauren FL, Auf Berg",2759480.0,1232522.0
8573147,"Realp, Post",2681464.0,1161326.0
8505754,Belvedere Furka,2672797.0,1158825.0
8510314,"Balzers, Gemeindezentrum",2756755.0,1214888.0
8592316,"Adelboden, Unter der Fluh",2608270.0,1148138.0
8510309,"Balzers, St. Katrinabrunna",2757480.0,1214238.0
8510306,"Balzers, Pralawisch",2757373.0,1215118.0
8510315,"Balzers, Schlossgarten",2756456.0,1214749.0
8510316,"Balzers, Haus Gutenberg",2756470.0,1214527.0
8510317,"Balzers, Unterm Stein",2756096.0,1214241.0
8592310,"Adelboden, Gilbach, des Alpes",2607708.0,1147575.0
8510305,"Balzers, Ramschwagweg",2757388.0,1215380.0
8508982,Tiefenbach (Furka),2678391.0,1160671.0
8505549,Sidelenbach (Furka),2676149.0,1160090.0
8510318,"Balzers, Mariahilf",2755821.0,1214286.0
8510310,"Balzers, Wingerta",2757363.0,1214562.0
8573146,"Hospental, Zumdorf",2684164.0,1162771.0
8510307,"Balzers, Oksaboda",2757452.0,1214885.0
8505760,Galenstock (Furka),2679778.0,1160340.0
8510308,"Balzers, Palduinstrasse",2757580.0,1214490.0
8580044,"Oberwald VS, Muttbach",2673431.0,1158184.0
8505759,"Furkapass, Hotel Furkablick",2675340.0,1158801.0
8580208,"Oberwald VS, Rhonequelle",2670354.0,1155213.0
8510312,"Balzers, Stadel",2756944.0,1215179.0
8510313,"Balzers, Gnetsch",2756763.0,1215165.0
8580384,"Oberwald VS, Dorf",2669770.0,1154078.0
8501660,"Gletsch, Post",2670730.0,1157163.0
8573141,"Hospental, Dorf",2686677.0,1163802.0
8505899,Furka Passhöhe,2674859.0,1158406.0
8581093,"Triesenberg, Balischguad",2759550.0,1221758.0
8574416,"Gaflei, Matu",2759695.0,1223023.0
8574415,"Masescha, Foppa",2759814.0,1222575.0
8582105,"Balzers, Gagoz",2756604.0,1215241.0
8574414,"Triesenberg, Samina",2759366.0,1221710.0
8581001,"Triesenberg, Tristel",2759591.0,1221171.0
8581002,"Triesenberg, Egga",2759426.0,1221407.0
8579674,"Triesenberg, Almeina",2759432.0,1221920.0
8509609,"Gaflei, Klinik",2759717.0,1223416.0
8509618,"Masescha, Kapelle",2759633.0,1222318.0
8504353,Biel/Bienne Magglingenb.(Funi),2584601.0,1220614.0
8504354,Biel/Bienne Hohfluh,2584013.0,1220729.0
8504355,Magglingen/Macolin,2582995.0,1220928.0
8575156,"Bellinzona, Via Pierino Tatti",2721250.0,1116692.0
8581820,"Vaduz, Rheinparkstadion",2757184.0,1223002.0
8588197,"Sevelen, Post",2755587.0,1221091.0
8581821,"Vaduz, Alte Rheinbrücke",2757333.0,1222304.0
8580500,"Nendeln, Kohlmahd",2759739.0,1230357.0
8583677,"Mauren FL, Binza",2759940.0,1232166.0
8588177,"Sevelen, Bahnhof",2755917.0,1221402.0
8583503,"Schaan, Industriestrasse",2757182.0,1227292.0
8581819,"Vaduz, Lettstrasse",2757893.0,1223198.0
8582567,"Ruggell, Zollamt",2760468.0,1235384.0
8509241,"Sennwald, Hof",2756926.0,1234705.0
8509240,"Ruggell, REC",2757814.0,1234150.0
8574575,"Gigerwald, Restaurant",2749443.0,1197708.0
8508029,"Sarn, Lescha Gianal",2750409.0,1176513.0
8585286,"Grindelwald, Kirchbühl",2646500.0,1164198.0
8585287,"Grindelwald, Schluecht",2644086.0,1164063.0
8585289,"Grindelwald, Zollohaus",2644998.0,1163647.0
8585162,"Grindelwald, Spillstatt",2645156.0,1164088.0
8585137,"Grindelwald, Spritzenhisi",2643656.0,1164311.0
8509616,"Malbun, Jugendheim",2763757.0,1219945.0
8585136,"Grindelwald, Alfa",2644283.0,1164033.0
8510010,"Zürich, Klinik Hirslanden",2685981.0,1245170.0
8585165,"Grindelwald, Ischzaun",2646863.0,1164512.0
8585164,"Grindelwald, Alpenrose",2647465.0,1164583.0
8585163,"Grindelwald, Stählisboden",2647791.0,1164539.0
8585161,"Grindelwald, Sportzentrum",2645759.0,1163785.0
8519562,Depot Wiesenplatz,2611574.0,1269674.0
8583075,"Mauren FL, Ziel",2759881.0,1231627.0
8519559,Depot Allschwilerstrasse,2609544.0,1267346.0
8519560,Depot Dreispitz,2612688.0,1265352.0
8570628,"Cergnat, Pied de Crettaz",2568625.0,1133204.0
8570618,"Château-d'Oex, gare",2576530.0,1147128.0
